Episode,Reward,PolicyLoss,ValueLoss
1,475.0604607878269,-51.044830322265625,6473.3525390625
2,307.89340980385845,-33.69997787475586,6255.2255859375
3,171.67095224355376,-37.51728820800781,10031.33203125
4,437.2577735360422,-48.79853057861328,6250.1396484375
5,108.35953388413284,-31.14220428466797,10612.1875
6,-336.07677702795587,3.2615127563476562,17368.18359375
7,329.6928663823772,-37.217262268066406,7673.486328125
8,11.928955007981518,9.354331970214844,5387.61328125
9,186.2139099561806,-20.52118682861328,7319.4775390625
10,382.07636181571866,-41.99253845214844,5536.1171875
11,627.8580672017326,-51.4990348815918,4127.50927734375
12,-48.68966314267156,5.627429962158203,5317.4658203125
13,78.39587774105054,-17.03874397277832,7989.642578125
14,414.44832573028367,-31.972543716430664,3127.767333984375
15,-114.47666799385046,18.564746856689453,8692.6884765625
16,126.63135277719789,-13.65823745727539,4303.0908203125
17,459.74096217887023,-27.7647705078125,3146.7568359375
18,-115.80589191486061,37.10282516479492,5211.564453125
19,342.64900266967453,-15.603914260864258,2889.571533203125
20,143.1367140337537,7.4288835525512695,2986.964599609375
1,-4446.074603410407,443.0960693359375,184994.546875
2,-511.34229399058114,21.276857376098633,8347.271484375
3,-350.03114852434936,22.152721405029297,3839.7509765625
4,-909.381350530374,56.86670684814453,19560.0078125
5,13.16237956997571,-6.389279365539551,3777.86181640625
6,-173.2163787782871,8.359476089477539,2956.712646484375
1,-416.40485343899707,27.828447341918945,4137.0810546875,2.189453125,0.01037904128952743
2,54.19512988176921,-21.94880485534668,5025.7197265625,1.736328125,0.010562146638978252
3,-33.78095363290612,-21.109891891479492,8390.970703125,1.779296875,0.010515826080086903
4,51.19714865693785,-20.473400115966797,3692.142578125,1.7568359375,0.010526398291518243
5,153.1719555300906,-19.630748748779297,2676.572509765625,1.673828125,0.010554828325725242
6,-296.12418862007195,18.43035888671875,7467.71875,2.0458984375,0.010445421777104816
7,-117.34530590837774,-4.235082626342773,5551.767578125,1.853515625,0.010504636960684948
8,-24.561941205094943,-20.865161895751953,6518.4482421875,1.75,0.010553155365907467
9,-316.4771153136663,5.418939590454102,10715.3447265625,1.974609375,0.010521575579783917
10,69.04602704212331,-10.617488861083984,2806.78662109375,1.697265625,0.010489554598632751
11,-521.0898414961454,39.05802917480469,4592.12158203125,2.212890625,0.010381294430521892
12,-72.57146899181805,-11.1932373046875,5144.8330078125,1.8154296875,0.01054235838180673
13,-452.0015782459714,24.41884994506836,5709.61181640625,2.1455078125,0.010424841082720954
14,-131.31260966509487,-1.0485291481018066,2966.884033203125,1.90625,0.01046195547820262
15,-27.161865179178044,-13.846134185791016,3500.0390625,1.837890625,0.010513101588398127
16,-128.19508821464294,-4.460787296295166,4939.99072265625,1.8701171875,0.010455643499746481
17,479.9189043818866,-53.414710998535156,4653.310546875,1.4130859375,0.010628120215286387
18,-532.940768677486,18.988582611083984,11333.6357421875,2.1552734375,0.010464615092200154
19,-69.12452556455065,-8.35290241241455,5331.603515625,1.8359375,0.010488334711328384
20,-149.71181761944618,3.537886619567871,4884.595703125,1.890625,0.010441218726972724
