Episode,Reward,PolicyLoss,ValueLoss,AvgWaitingTime
1,-83.97554535037155,0.8673120141029358,7.048252105712891,26.714285714285715
2,-114.61106884675635,-0.9438855648040771,8.642271995544434,0.14285714285714285
3,-52.06056601051622,0.37459689378738403,3.1558427810668945,2.142857142857143
4,-32.6568423968821,-0.7940752506256104,3.701131582260132,1.8928571428571428
5,-104.69336863375332,-0.7187374830245972,2.9431161880493164,1.2857142857142858
6,-36.34597881527215,0.05746203660964966,2.8652608394622803,13.035714285714286
7,-100.06302562998367,0.8122000098228455,4.440344333648682,22.785714285714285
8,-54.67487184506484,0.18038153648376465,2.2279226779937744,11.285714285714286
9,-150.8965572063463,-0.6455689668655396,4.770064353942871,3.392857142857143
10,-235.20038990273997,-0.10455769300460815,4.34369421005249,0.6428571428571429
11,-130.48253868775762,0.9317753911018372,6.468102931976318,34.67857142857143
12,-34.553682076546856,0.6103134751319885,4.519522666931152,13.035714285714286
13,-64.43429551865782,-0.6308223009109497,2.093947410583496,14.142857142857142
14,-28.60939665041714,-0.8827975988388062,5.5491943359375,0.2857142857142857
15,-33.61406808985866,-0.7789943814277649,4.535709381103516,3.642857142857143
16,-49.464327667250075,-0.5737987756729126,1.34521484375,1.1071428571428572
17,-62.9314866812747,-0.46701234579086304,1.5103543996810913,4.857142857142857
18,-63.48411524450891,0.2363937497138977,3.883233070373535,3.142857142857143
19,-39.75677223561377,0.09529006481170654,1.85756516456604,9.178571428571429
20,-130.37592287660132,-0.719089686870575,5.806498050689697,3.857142857142857
21,-52.552380523850715,0.503571093082428,4.1421356201171875,6.571428571428571
22,-53.13111106124337,-0.6482217311859131,4.78510046005249,4.5
23,-23.717686648287884,-0.14937281608581543,0.9616382122039795,1.7142857142857142
24,-35.273025615709784,-0.6724453568458557,1.4928255081176758,2.6785714285714284
25,-69.49576004056155,0.5638660192489624,4.874860763549805,4.607142857142857
26,-39.13411756017337,0.050378382205963135,1.3483572006225586,1.6071428571428572
27,-54.18869809051784,-0.3209874629974365,2.0195934772491455,1.9285714285714286
28,-92.8020118387707,0.677990198135376,5.835150718688965,23.964285714285715
29,-158.81511057554093,-0.4616853594779968,1.8632211685180664,0.8928571428571429
30,-75.83050772833057,-0.8628003597259521,3.324335813522339,1.5
31,-55.655149980055654,-0.22532495856285095,2.8297622203826904,2.0357142857142856
32,-39.05741935151812,0.13406729698181152,1.8559143543243408,3.75
33,-43.66752894401755,-0.6834354996681213,4.819328308105469,12.0
34,-26.864716386683565,-0.6074817180633545,2.013197898864746,5.678571428571429
35,1.4121437180522431,-1.0005544424057007,2.5479633808135986,1.5
36,-32.788914492074824,-0.7864570617675781,1.6875886917114258,1.3571428571428572
37,-138.28893176562838,0.7428749203681946,5.562119483947754,35.75
38,-92.8098122904383,-0.10848063230514526,1.235886573791504,3.5357142857142856
39,-60.0326791699996,0.030376791954040527,2.317247152328491,13.785714285714286
40,-119.68069713297123,0.2720251679420471,2.632969379425049,12.142857142857142
41,-49.98393911181944,-0.6793889999389648,3.376272201538086,3.107142857142857
42,-67.90856103783209,-0.2056964933872223,1.7970426082611084,14.25
43,-8.737243600895159,-0.7966031432151794,3.3447704315185547,1.25
44,-43.242187227142274,-0.15943503379821777,2.6627252101898193,2.3214285714285716
45,-97.58316975167996,0.6596412062644958,5.333864688873291,24.428571428571427
46,-132.08807569375477,0.590948224067688,5.144985675811768,2.0714285714285716
47,-60.75858563840538,0.5131972432136536,2.69817852973938,15.5
48,-167.71463186752672,-0.38495922088623047,5.921782970428467,12.571428571428571
49,-64.93101485145048,-0.1550787091255188,1.967421293258667,13.142857142857142
50,-50.63399429896965,-0.9036956429481506,3.617985486984253,1.4285714285714286
51,-43.68245400787145,0.19330322742462158,3.0604381561279297,7.357142857142857
52,-36.17033373467803,0.4862658381462097,3.163327693939209,11.607142857142858
53,-210.7514486665927,1.2805546522140503,8.886307716369629,76.32142857142857
54,-245.70034001284318,0.883918821811676,6.425464630126953,77.78571428571429
55,-55.12295922557931,-0.7819902896881104,2.2637627124786377,16.321428571428573
56,-163.00421744412927,-0.38202887773513794,1.5413894653320312,47.42857142857143
57,-55.03499802960084,-0.5843446254730225,1.07742440700531,4.607142857142857
58,-19.220772595929255,-0.2871777415275574,1.8704710006713867,4.428571428571429
59,-73.2306181669993,-0.564224362373352,0.824850857257843,15.928571428571429
60,-69.80113886861653,-1.0259678363800049,3.0312678813934326,13.214285714285714
61,-168.5720239590081,-0.21566098928451538,1.6416252851486206,45.607142857142854
62,-80.95714392996327,-1.2217835187911987,5.137772083282471,5.964285714285714
63,-62.815332473036605,-0.8743715286254883,6.393733501434326,1.6785714285714286
64,-39.186213068089614,-0.5580470561981201,2.312746047973633,5.107142857142857
65,-160.02210355669214,-0.021294236183166504,4.362371444702148,13.285714285714286
66,-61.520629118716776,0.831486701965332,6.576498031616211,9.25
67,-11.374240911690197,-0.5626085996627808,1.833544373512268,5.142857142857143
68,-156.61203385583195,0.9005469679832458,6.453157424926758,43.107142857142854
