Episode,Reward,PolicyLoss,ValueLoss,AvgWaitingTime
1,248.58822646846647,-18.182371139526367,8713.78515625,2.7142857142857144
2,226.17691250267598,-13.06373405456543,5981.7041015625,28.607142857142858
3,52.65571744830065,0.2817474603652954,885.7308959960938,38.357142857142854
4,219.44541317073603,-7.71964168548584,6217.330078125,6.357142857142857
5,252.35808225373364,-13.372692108154297,8170.65380859375,7.214285714285714
6,278.06107797693744,-13.501401901245117,10435.0244140625,3.0357142857142856
7,-234.90020370377007,118.85132598876953,28557.37890625,48.357142857142854
8,247.37413900609582,-10.230195045471191,7079.052734375,6.535714285714286
9,158.4027609558512,-7.542131423950195,3305.91552734375,21.357142857142858
10,222.08874355697796,-10.455964088439941,6281.69873046875,9.107142857142858
11,277.8179872394471,-15.205745697021484,9870.162109375,4.821428571428571
12,255.7909715803387,-14.890141487121582,7810.99462890625,25.5
13,207.6884101956113,-10.896109580993652,5675.74853515625,6.392857142857143
14,173.55539392211693,-9.717313766479492,3510.609130859375,4.142857142857143
15,281.7317414484859,-25.574325561523438,11093.0576171875,11.607142857142858
16,274.2327283738947,-13.664607048034668,10074.6689453125,7.107142857142857
17,260.47120493937274,-19.15860366821289,9303.939453125,6.5
18,244.3361114058096,-12.917139053344727,8040.21044921875,14.857142857142858
19,254.40217761699708,-14.24163818359375,8128.98876953125,4.964285714285714
20,246.00881050928075,-11.313621520996094,7527.5439453125,17.321428571428573
21,227.8336513413345,-6.463395595550537,6542.0849609375,8.5
22,271.82039536617077,-22.318986892700195,10326.9111328125,6.071428571428571
23,266.06174502886756,-8.770822525024414,9531.166015625,9.714285714285714
24,192.5667850670728,-11.020840644836426,4066.236083984375,8.071428571428571
25,238.9437943690522,-15.614517211914062,7422.25244140625,3.9642857142857144
26,269.9214568372361,-19.415740966796875,8812.6025390625,2.9285714285714284
27,196.14898467689278,-14.143843650817871,4473.10205078125,10.75
28,222.06990815419437,-10.576200485229492,5963.73388671875,4.035714285714286
29,150.72648647146139,-13.387510299682617,2338.576416015625,3.75
30,225.57255007501496,-8.924186706542969,7454.64990234375,2.5714285714285716
31,268.44997114992265,-12.046487808227539,8861.3056640625,4.0
32,245.55933907433047,-14.578493118286133,8565.9521484375,4.607142857142857
33,261.76638345286875,-11.938091278076172,9523.515625,0.10714285714285714
34,170.39309824146667,-5.75399923324585,4288.337890625,12.821428571428571
35,155.35233474439073,-4.712312698364258,2530.136962890625,17.071428571428573
36,207.5748372612981,-7.6077985763549805,5006.13427734375,16.357142857142858
37,201.7687232779767,-9.052271842956543,4293.2568359375,12.071428571428571
38,164.0347271518775,-9.673883438110352,3082.8515625,9.857142857142858
39,268.3530820385006,-16.93269157409668,9385.583984375,2.2857142857142856
