Episode,Reward,PolicyLoss,ValueLoss,AvgWaitingTime
1,213.72709016816384,-16.523744583129883,6066.20703125,3.25
2,200.25876131472663,-7.881930351257324,6048.923828125,47.357142857142854
3,227.0268899515678,-15.29496955871582,8112.1806640625,26.821428571428573
4,225.567833444372,-15.32672119140625,6773.02392578125,3.107142857142857
5,201.15349772444375,-9.110876083374023,5976.58544921875,5.535714285714286
6,212.16591118271893,-14.202519416809082,6685.98486328125,8.928571428571429
7,180.72002175968478,-8.193367004394531,4509.98291015625,0.8571428571428571
8,281.9790513927795,-16.909236907958984,11931.2685546875,2.75
9,189.1388208240767,-12.732522964477539,4876.6640625,1.8928571428571428
10,234.38848638765808,-14.636871337890625,8024.54638671875,2.2857142857142856
11,168.0595357694821,-7.621128559112549,3526.19873046875,22.928571428571427
12,179.62283464324352,-17.099422454833984,4868.91259765625,28.392857142857142
13,227.5520287415734,-19.188709259033203,7478.18896484375,4.678571428571429
14,244.18950970113784,-29.513151168823242,9513.1533203125,8.142857142857142
15,230.16454160960882,-36.713436126708984,8307.30859375,1.3928571428571428
16,228.31480646774406,-26.920129776000977,7012.56298828125,8.642857142857142
17,230.81512074399555,-19.111270904541016,7572.25390625,1.4642857142857142
18,226.0729165855218,-35.77519989013672,7065.53759765625,8.107142857142858
19,216.7871855977886,-9.675348281860352,7281.703125,11.892857142857142
20,240.80601808294904,-23.93528938293457,8038.65771484375,15.857142857142858
21,200.88983176685477,-17.865234375,5354.54931640625,18.178571428571427
22,233.09259518188804,-19.19964599609375,7385.5712890625,11.928571428571429
23,246.4646735390315,-14.278848648071289,8132.46337890625,23.107142857142858
24,220.08512724590688,-10.714910507202148,6265.60595703125,3.7142857142857144
25,200.77193651481852,-9.925320625305176,5237.89453125,9.178571428571429
26,237.76955119758298,-26.44353485107422,7529.90478515625,7.285714285714286
27,219.5807162359693,-14.12691879272461,5932.375,8.392857142857142
28,179.35306675753284,-19.084535598754883,3720.13916015625,7.535714285714286
29,230.2596117734662,-32.929386138916016,6852.13916015625,5.25
30,179.96619270010925,-18.237594604492188,3893.23974609375,8.714285714285714
31,298.0827403685751,-52.24967575073242,12343.1748046875,3.4642857142857144
32,204.47517002778113,-22.989971160888672,5051.68212890625,0.14285714285714285
33,208.35979031573592,-24.65595817565918,5216.9130859375,1.1428571428571428
34,204.59353989102175,-7.100274085998535,5012.73974609375,8.071428571428571
35,236.27591543137544,-42.963741302490234,7230.38037109375,9.285714285714286
36,212.33350269428965,-15.778495788574219,5471.478515625,16.892857142857142
37,224.188693686727,-7.027020454406738,6067.60205078125,11.285714285714286
38,254.60481562513655,-38.86219787597656,8255.533203125,1.8928571428571428
39,225.38719886479268,-9.302366256713867,6135.81298828125,4.107142857142857
40,225.11374266390797,-7.000975131988525,5835.98779296875,2.75
41,209.24076550781064,-19.971576690673828,4640.4716796875,1.5357142857142858
42,202.07570997699074,-15.3760986328125,4356.021484375,6.392857142857143
43,223.5872411874049,-20.703163146972656,5327.48388671875,2.7142857142857144
44,196.6390149127923,-31.00163459777832,4214.5908203125,2.75
45,213.38732554256165,-16.532470703125,4805.09814453125,8.642857142857142
46,198.80548962994578,-5.571915626525879,3587.97802734375,24.178571428571427
47,270.86988750770087,-18.119421005249023,8622.7119140625,4.178571428571429
48,225.720881009463,-18.38739585876465,4844.0576171875,6.142857142857143
49,277.623236769837,-8.370068550109863,8610.1455078125,7.035714285714286
50,235.7738660738698,-17.371944427490234,6189.15673828125,9.642857142857142
51,256.77712250734277,-17.24176597595215,7746.30029296875,7.321428571428571
52,278.76078421803106,-14.89401912689209,8619.73046875,6.571428571428571
53,255.08372504496398,-25.780202865600586,6715.5234375,3.5357142857142856
54,250.6263042625696,-26.22602653503418,6215.98486328125,2.642857142857143
55,266.31455000427866,-14.788941383361816,7238.1796875,15.642857142857142
56,221.00281431042907,-8.944679260253906,3888.00390625,2.9642857142857144
57,273.1106136243306,-35.20924758911133,7354.00732421875,17.892857142857142
58,261.25820372185603,-4.8619537353515625,6530.9345703125,10.392857142857142
59,270.6432983979784,-17.678955078125,7459.86376953125,3.5
60,245.02221246071178,-9.79110336303711,4876.79638671875,3.107142857142857
61,262.5403241015236,-18.11307144165039,6172.2998046875,5.142857142857143
62,307.8478579086808,-23.046934127807617,9254.4697265625,4.571428571428571
63,292.861050289025,-21.560794830322266,7571.9091796875,3.5357142857142856
64,263.5920254923394,-24.431880950927734,6288.57470703125,6.821428571428571
65,301.80624598402625,-17.59575080871582,8329.3046875,10.607142857142858
66,278.27621860738975,-12.616178512573242,6542.853515625,3.5
67,278.13173250025807,-17.41059112548828,6376.53076171875,3.5
68,308.75111534949673,-15.96231460571289,9035.900390625,6.535714285714286
69,281.6314263383892,-12.731051445007324,6718.17041015625,2.75
70,282.31814461132774,-8.971602439880371,6161.81982421875,6.392857142857143
71,282.7513939990784,-22.486967086791992,6365.7763671875,5.178571428571429
72,270.5238686997097,-14.456388473510742,5662.47705078125,6.464285714285714
73,288.19356014786786,-23.59207534790039,6456.50439453125,3.4642857142857144
74,276.8822436283623,-15.364692687988281,5928.56591796875,18.714285714285715
75,269.84227952803946,-22.067195892333984,5317.36962890625,4.142857142857143
76,293.18430485603267,-9.11369800567627,6733.3251953125,5.678571428571429
77,268.05458474103204,4.494169235229492,4978.763671875,5.285714285714286
78,283.0387354798965,-24.752458572387695,5393.642578125,3.642857142857143
79,285.0069404589186,-23.17565155029297,5578.87841796875,4.714285714285714
80,270.56227219543456,0.351489394903183,4875.181640625,4.071428571428571
81,272.5632270888937,-2.5491790771484375,5319.91748046875,3.0357142857142856
82,284.5835342867321,-14.904844284057617,5720.087890625,7.214285714285714
83,232.8072385404199,2.080699920654297,3664.1611328125,15.25
84,282.77980266112166,15.340847969055176,6364.025390625,6.892857142857143
85,271.9098671355384,0.5495278835296631,4393.904296875,5.785714285714286
86,251.10050346276205,-15.230493545532227,3324.360107421875,3.8214285714285716
87,232.22654650288655,-9.871810913085938,3086.419677734375,5.821428571428571
88,224.99463529961952,14.611270904541016,3303.311767578125,1.1071428571428572
89,265.8068906842732,-1.4471228122711182,4433.955078125,7.107142857142857
90,238.57528737945802,6.092660427093506,3522.4345703125,3.607142857142857
91,240.30936480174364,6.403109550476074,4297.140625,9.642857142857142
92,250.2057926450164,3.124444007873535,4559.38671875,7.785714285714286
93,238.70550428400145,11.253192901611328,3904.529052734375,6.571428571428571
94,246.80236176467386,41.93406295776367,4202.36279296875,10.535714285714286
95,260.9756566504235,18.412572860717773,4433.15283203125,3.3214285714285716
96,245.0123569469933,6.719210624694824,4435.41357421875,5.607142857142857
97,225.1107676047382,12.40868854522705,3654.075439453125,6.392857142857143
98,256.3746416784107,4.971862316131592,4372.47265625,4.571428571428571
99,198.91882908967926,15.897039413452148,2771.218994140625,3.9642857142857144
100,226.81394788438,14.551690101623535,4209.66455078125,28.178571428571427
