Episode,Reward,PolicyLoss,ValueLoss,AvgWaitingTime
1,318.9665284151204,-20.11918067932129,14378.2607421875,17.928571428571427
2,319.6753414068554,-22.17749786376953,14557.5126953125,4.75
3,314.93359607998786,-15.1234130859375,13638.5478515625,10.214285714285714
4,303.8789433414824,-12.273322105407715,12564.6767578125,13.785714285714286
5,312.52124357709596,-16.805522918701172,13456.3994140625,5.071428571428571
6,316.99844552780485,-17.25596046447754,13753.3701171875,5.678571428571429
7,310.594239796595,-14.672944068908691,13042.6689453125,5.892857142857143
8,311.61583342913485,-13.212986946105957,13013.9775390625,2.9642857142857144
9,306.02193324198686,-15.525162696838379,13199.5830078125,9.535714285714286
10,302.2174030050127,-19.45192527770996,12423.734375,21.357142857142858
11,313.58696822105765,-21.862756729125977,13399.3671875,8.678571428571429
12,299.2666131810569,-24.06332778930664,12615.8740234375,4.714285714285714
13,290.32651916548815,-23.85127830505371,11664.6767578125,1.25
14,297.8220722919874,-13.68213939666748,11948.580078125,14.642857142857142
15,305.6492096426032,-20.552173614501953,12808.1669921875,15.25
16,306.0579306967591,-24.27035903930664,12925.740234375,5.75
17,297.0906858376766,-13.675741195678711,12527.005859375,12.964285714285714
18,291.1829616417704,-20.67582130432129,11953.3681640625,13.535714285714286
19,304.4430700314093,-26.875154495239258,12770.28125,3.607142857142857
20,292.91600729223063,-24.185274124145508,11742.58984375,12.178571428571429
21,306.6316727214557,-23.13387107849121,12503.2060546875,2.7857142857142856
22,289.63025435536656,-11.413585662841797,11270.5537109375,10.035714285714286
23,292.3254629574613,-15.375204086303711,11142.162109375,18.357142857142858
24,286.67554939385406,-30.599817276000977,11141.794921875,8.785714285714286
25,298.55635235108076,-17.861711502075195,11814.529296875,7.892857142857143
26,300.89871404858997,-24.42523765563965,12069.4970703125,8.571428571428571
27,298.2438093293287,-18.50499153137207,11711.5703125,3.107142857142857
28,303.2290581157005,-10.885406494140625,11964.7666015625,3.5357142857142856
29,297.32220648336187,-12.632184028625488,11316.0341796875,26.321428571428573
30,289.6162356024743,-27.66923713684082,10349.92578125,10.714285714285714
31,282.6220541563798,-11.698807716369629,9597.986328125,17.75
32,288.7545201471349,-17.453441619873047,10054.6318359375,26.285714285714285
33,286.45582426855015,-24.68669319152832,9670.919921875,18.071428571428573
34,303.0950370090719,-19.02503204345703,11064.71875,3.0
35,289.6759004069576,-17.004779815673828,10076.23046875,10.035714285714286
36,271.38407117814967,-15.164602279663086,7920.74072265625,9.5
37,286.8087147860302,-18.669843673706055,9486.212890625,3.142857142857143
38,284.40684433085437,-30.1648006439209,9348.3212890625,5.928571428571429
39,296.34448969265566,-13.854630470275879,10162.8349609375,25.321428571428573
40,297.518040369427,-19.38381576538086,9878.94140625,6.428571428571429
41,282.86254932658903,-25.54511070251465,8424.3154296875,4.5
42,292.79272494663286,-17.348495483398438,9249.55859375,8.071428571428571
43,293.0263678298494,-8.149740219116211,9075.0478515625,10.428571428571429
44,284.1145183458038,-11.41701889038086,7758.52685546875,23.928571428571427
45,287.1323379444796,-21.446889877319336,7844.3564453125,12.535714285714286
46,303.0328042569814,-11.776434898376465,8989.9345703125,5.892857142857143
47,299.4772609500021,-4.318368911743164,8542.6240234375,2.5357142857142856
48,291.0536141602951,-12.953070640563965,8153.83447265625,14.071428571428571
49,290.9941873389725,-15.527894020080566,7880.00830078125,11.25
50,297.9086595242567,-11.384167671203613,7932.43115234375,3.5357142857142856
51,305.84210886909193,-9.862237930297852,8243.349609375,6.571428571428571
52,296.408033909315,-18.046308517456055,7271.388671875,7.321428571428571
53,294.07214706808134,-3.739680767059326,6965.30712890625,19.285714285714285
54,298.4372518622753,-4.227545261383057,7032.673828125,1.6428571428571428
55,299.32208232844613,-2.810929775238037,6851.48779296875,15.964285714285714
56,288.49226135831833,0.4056661128997803,6007.62353515625,2.0357142857142856
57,300.81121998013623,-7.540599822998047,7060.0400390625,14.214285714285714
58,295.550362262356,-17.018964767456055,6657.37353515625,25.714285714285715
59,288.50411104003376,-6.720999717712402,6040.84912109375,21.607142857142858
60,301.4075035241907,-3.9240567684173584,6249.73486328125,30.892857142857142
61,302.266090707906,4.385350227355957,6305.8857421875,14.464285714285714
62,290.61926901457883,3.365954875946045,5255.71142578125,1.6785714285714286
63,300.88182476486156,5.412170886993408,6295.33984375,12.321428571428571
64,311.8767527555469,-9.586195945739746,7070.82275390625,3.3214285714285716
65,303.66985442336164,-2.0609664916992188,6573.234375,11.392857142857142
66,295.1387080784316,7.045223236083984,4884.8203125,32.392857142857146
67,300.91603030268845,0.9287447929382324,5695.4404296875,3.25
68,302.40186467356455,-0.975494384765625,5900.52099609375,2.4642857142857144
69,303.3424218960314,3.1167616844177246,6402.4970703125,3.4642857142857144
70,302.5452514673753,4.9333648681640625,6339.21875,2.892857142857143
71,302.8601563411778,0.9850470423698425,6685.63720703125,8.678571428571429
72,301.60246575243696,7.78720760345459,5630.21728515625,17.678571428571427
73,304.0832969014296,15.211112976074219,6348.5380859375,13.821428571428571
74,295.8423376546889,14.3569974899292,5847.10546875,4.285714285714286
75,296.5123547383135,12.577337265014648,5564.84765625,38.464285714285715
76,300.40916168707054,14.089190483093262,6190.78271484375,7.178571428571429
77,306.18322882898326,10.825492858886719,6472.001953125,4.964285714285714
78,296.76678895323727,17.549707412719727,6151.57763671875,10.285714285714286
79,307.6601139915253,19.221725463867188,6575.22216796875,6.928571428571429
