Episode,Reward,PolicyLoss,ValueLoss,AvgWaitingTime
1,-9.519229071364279,-0.3227482736110687,1.829516053199768,0.14285714285714285
2,-15.088746910710281,-0.3521120846271515,1.4716132879257202,2.0357142857142856
3,-80.24957817058672,-0.308479368686676,3.017138957977295,4.607142857142857
4,-135.37442171192873,-0.29702699184417725,2.7258107662200928,23.0
5,-98.50920283910894,-0.2540384531021118,2.6858036518096924,7.607142857142857
6,-19.64933413015855,-0.33179694414138794,0.9728463292121887,4.035714285714286
7,-68.28390411932718,-0.32750362157821655,0.7856558561325073,10.035714285714286
8,-6.844274405811952,-0.2674666941165924,2.3010804653167725,2.75
9,-126.43031100811356,-0.2807578146457672,2.350322723388672,10.357142857142858
10,-36.507886147938926,-0.3382546901702881,1.8745778799057007,3.5
11,-13.014320839782386,-0.33249276876449585,1.5614041090011597,3.392857142857143
12,-206.10769775931956,-0.2952178120613098,2.057471752166748,1.0357142857142858
13,-96.2312011762837,-0.2904605567455292,4.315441131591797,8.535714285714286
14,-47.99836944094072,-0.1840786337852478,0.4816936254501343,7.535714285714286
15,-38.8334674143956,-0.28887224197387695,0.6098261475563049,0.8214285714285714
16,-27.30553616909963,-0.2895859479904175,5.676856517791748,0.5357142857142857
17,-157.14112850431133,-0.3686104118824005,2.3431384563446045,36.785714285714285
18,-75.06202876933513,-0.2979731857776642,4.431014537811279,30.321428571428573
19,-89.85113772794442,-0.40558698773384094,4.967984199523926,1.7142857142857142
20,-96.05052421106765,-0.3646288812160492,0.7553228735923767,8.142857142857142
21,-202.5604982129914,-0.42175090312957764,2.6562047004699707,27.071428571428573
22,-36.13612406634107,-0.3586779832839966,1.3065322637557983,13.821428571428571
23,-139.30580286273062,-0.49668610095977783,3.4842052459716797,7.25
24,-207.36503650273272,-0.3794316351413727,4.4100422859191895,3.25
25,-70.11257872063533,-0.2843923270702362,3.070077896118164,12.857142857142858
26,-36.359421612480304,-0.34267672896385193,2.123008966445923,11.892857142857142
27,-29.00262414379033,-0.04708296060562134,1.7499034404754639,7.107142857142857
28,-41.83845711570085,-0.2679201364517212,1.7533071041107178,7.892857142857143
29,-210.30772358464912,-0.3019048273563385,1.8181439638137817,8.428571428571429
30,-215.46857288553764,-0.3269362449645996,5.3289103507995605,87.0
31,-33.74817989359093,-0.3771991431713104,0.7658684849739075,7.178571428571429
32,-56.57122044230119,-0.30046671628952026,9.09636116027832,1.6071428571428572
33,-133.03324052299814,-0.372037410736084,5.318864822387695,48.57142857142857
34,-18.488655129280698,-0.33407753705978394,0.62102210521698,2.9285714285714284
35,-43.820992172484324,-0.3858427405357361,2.4239795207977295,2.25
36,-76.52028942171869,-0.3323360085487366,4.881234645843506,13.214285714285714
37,-29.016930226030738,-0.3104753792285919,2.940157651901245,2.892857142857143
38,-27.978330285953874,-0.3196384012699127,1.8292502164840698,6.964285714285714
39,-35.167239715242516,-0.29251629114151,1.4903724193572998,14.428571428571429
40,-52.69767757195585,-0.31769126653671265,2.3072752952575684,5.035714285714286
