Episode,Reward,PolicyLoss,ValueLoss,AvgWaitingTime
1,773.9145592930538,-8.400510787963867,19445.572265625,6.571428571428571
2,967.3869230464692,-12.13293170928955,36899.05859375,2.0
3,603.128575339291,-6.616080284118652,12866.28125,2.7142857142857144
4,875.5143451522429,-7.422893047332764,26936.78515625,12.357142857142858
5,965.4814920387244,-19.471826553344727,34465.78125,3.5
6,905.3867306335495,-8.023598670959473,28451.658203125,2.6785714285714284
7,968.6913937301056,-9.996973991394043,32710.8515625,1.0
8,1005.7759719008859,-10.173316955566406,32748.697265625,11.857142857142858
9,1103.4631599217257,-11.597455978393555,42598.62109375,1.8214285714285714
10,849.257233886782,-13.607789039611816,27648.517578125,14.535714285714286
11,1064.2826337929264,-15.983264923095703,40313.546875,18.821428571428573
12,964.3554394417125,-11.525932312011719,33263.37890625,4.071428571428571
13,558.9561795305912,-9.887004852294922,12531.9443359375,13.714285714285714
14,792.6904988389726,-16.195049285888672,22418.642578125,4.392857142857143
15,428.07762581970394,-7.35469913482666,6498.1123046875,10.5
16,847.2067329581766,-12.863743782043457,25605.791015625,9.678571428571429
17,946.0130802409079,-27.044816970825195,31596.79296875,19.178571428571427
18,350.100529904682,-12.976239204406738,6352.66650390625,12.142857142857142
19,751.6349701923438,-26.173721313476562,22974.654296875,52.107142857142854
20,165.37818384970905,94.08892059326172,19427.853515625,77.35714285714286
21,773.7222478982984,-21.564868927001953,21764.97265625,2.142857142857143
22,846.8318992939497,-25.603925704956055,26761.451171875,12.071428571428571
23,688.979014813121,-17.18878746032715,18314.5546875,17.964285714285715
24,742.5641224220841,-14.017742156982422,24364.70703125,14.5
25,-427.0870343026801,146.91827392578125,42561.77734375,154.32142857142858
26,292.86318222342715,-7.738180637359619,7216.2353515625,29.678571428571427
27,666.585137935874,-16.01728057861328,18093.396484375,73.21428571428571
28,757.3129272294514,-20.550851821899414,21262.626953125,8.428571428571429
29,714.0727160767785,-16.5557918548584,19858.380859375,69.0
30,886.9954439941396,-19.839887619018555,29636.736328125,12.785714285714286
31,806.4947224753394,-23.00436782836914,21371.376953125,22.285714285714285
32,810.9540321817334,-31.833810806274414,23580.962890625,1.8571428571428572
